Reactant ID,Reactant SMILES,Product ID,Product SMILES,Catalyst ID,Catalyst Designation,Standard Catalyst Mixture,Mixture Change Note,Solvent 1 ID,Solvent 1 SMILES,Solvent 2 ID,Solvent 2 SMILES,Sol1_Sol2_Ratio,Oxidant ID,Oxidant SMILES,Oxidant Solution ID,Oxidant Solution SMILES,Ox/Ox_Sol,Additive ID,Additive SMILES,Temperature ©,Time,Yield (%),ee (%),er,ddG er (kcal/mol),Multiple Stereocenters,de (%),dr,ddG dr (kcal/mol),Olefin Type,DOI,Additional Notes
react_417,COC1(OC)CC=C(COC(=O)c2ccc(Br)cc2)CC1,prod_516,COC1(OC)CC[C@](O)(COC(=O)c2ccc(Br)cc2)[C@@H](O)C1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,99,199,2.873002675,Yes,,,,Tri,10.1021/ja00149a003,
react_418,COc1ccc(C(=O)OCC2=CCC(OC)(OC)CC2)cc1,prod_517,COc1ccc(C(=O)OC[C@@]2(O)CCC(OC)(OC)C[C@@H]2O)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,93,99,199,2.873002675,Yes,,,,Tri,10.1021/ja00149a003,
react_419,CC(C)(C)c1ccc(C2=CCCCC2)cc1,prod_518,CC(C)(C)c1ccc([C@]2(O)CCCC[C@H]2O)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,96,49,93,27.57142857,1.964985753,Yes,,,,Tri,10.1016/S0040-4039(97)01392-0,rt
react_420,CCOC(=Cc1cccc2ccccc12)OCC,prod_519,CCOC(O)(OCC)[C@H](O)c1cccc2ccccc12,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,57,95,39,1.988440635,No,,,,Tri,10.1016/0957-4166(95)00371-1,diethylformate forms ethyl ester
react_420,CCOC(=Cc1cccc2ccccc12)OCC,prod_520,CCOC(O)(OCC)[C@@H](O)c1cccc2ccccc12,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,68,93,27.57142857,1.800220891,No,,,,Tri,10.1016/0957-4166(95)00371-1,diethylformate forms ethyl ester
react_421,CCOC(=Cc1ccc2ccccc2c1)OCC,prod_521,CCOC(O)(OCC)[C@@H](O)c1ccc2ccccc2c1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,0.8,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,6,68,93,27.57142857,1.800220891,No,,,,Tri,10.1002/(SICI)1521-3765(19990802)5:8<2270::AID-CHEM2270>3.0.CO;2-L,"diethyl orthoformate forms ethyl ester, additional solvent = acetonitrile (t:a:w = 4/1/5)"
react_421,CCOC(=Cc1ccc2ccccc2c1)OCC,prod_522,CCOC(O)(OCC)[C@H](O)c1ccc2ccccc2c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,0.8,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,6,68,95,39,1.988440635,No,,,,Tri,10.1002/(SICI)1521-3765(19990802)5:8<2270::AID-CHEM2270>3.0.CO;2-L,"diethyl orthoformate forms ethyl ester, additional solvent = acetonitrile (t:a:w = 4/1/5)"
react_422,COc1c(C)c(C)c(OC)c(CC/C(C)=C/CO)c1C,prod_523,COc1c(C)c(C)c(OC)c(CC[C@](C)(O)[C@@H](O)CO)c1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,Not Reported,92,18,1.43902439,0.2004393,Yes,,,,Tri,10.1039/P19960002129,
react_423,COc1c(C)c(C)c(OC)c(CCC/C(C)=C/CO)c1C,prod_524,COc1c(C)c(C)c(OC)c(CCC[C@](C)(O)[C@@H](O)CO)c1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,4,48,92,18,1.43902439,0.2004393,Yes,,,,Tri,10.1016/S0040-4039(00)00741-3,
react_424,O=P(CC1=CCCCC1)(c1ccccc1)c1ccccc1,prod_525,O=P(C[C@@]1(O)CCCC[C@@H]1O)(c1ccccc1)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,73,18,1.43902439,0.215626835,Yes,,,,Tri,10.1016/0040-4039(95)00335-A,rt
react_424,O=P(CC1=CCCCC1)(c1ccccc1)c1ccccc1,prod_526,O=P(C[C@]1(O)CCCC[C@H]1O)(c1ccccc1)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,62,14,1.325581395,0.166979267,Yes,,,,Tri,10.1039/A700374I,rt
react_425,COC(=O)/C=C(/Cc1ccc(O[Si](C)(C)C(C)(C)C)cc1)C(=O)OC,prod_527,COC(=O)[C@@H](O)[C@](O)(Cc1ccc(O[Si](C)(C)C(C)(C)C)cc1)C(=O)OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,14,43,27,1.739726027,0.30494324,Yes,,,,Tri,10.1271/bbb.63.964,
react_426,COc1cccc2c1CC(C(=O)OCc1ccccc1)=CC2,prod_528,COc1cccc2c1C[C@](O)(C(=O)OCc1ccccc1)[C@@H](O)C2,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,5,74,92,24,1.750185386,Yes,,,,Tri,10.1021/jo990262n,toluene present (t:w:tol = 16.7/16.7/2)
react_427,C=C(C)CCCCCC,prod_529,CCCCCC[C@@](C)(O)CO,cat_1,beta,No,new metal: OsO4,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,16,88,78,8.090909091,1.134774014,No,,,,Gem,10.1021/ol010096h,
react_428,C/C=C/P(=O)(OCC)OCC,prod_530,CCOP(=O)(OCC)[C@H](O)[C@H](C)O,cat_0,alpha,No,new metal: OsO4,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,20,Not Reported,45,32,1.941176471,0.386370563,Yes,,,,Trans,10.1016/S0040-4020(97)10341-6,
react_428,C/C=C/P(=O)(OCC)OCC,prod_531,CCOP(=O)(OCC)[C@@H](O)[C@@H](C)O,cat_1,beta,No,new metal: OsO4,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,20,Not Reported,50,40,2.333333333,0.493553151,Yes,,,,Trans,10.1016/S0040-4020(97)10341-6,
react_429,CC(C)/C=C/C[Si](C)(C)C,prod_532,CC(C)[C@H](O)[C@@H](O)C[Si](C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,12,84,68,5.25,,Yes,,,,Trans,10.1016/S0040-4039(00)91956-7,
react_430,[2H]/C=C/COCc1ccccc1,prod_533,[2H][C@@H](O)[C@H](O)COCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,94,56,3.545454545,0.686955125,Yes,,,,Trans,10.1016/0040-4039(94)88160-X,sol ratio assumed
react_430,[2H]/C=C/COCc1ccccc1,prod_534,[2H][C@H](O)[C@@H](O)COCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,55,60,4,0.752427366,Yes,,,,Trans,10.1016/0040-4039(94)88160-X,sol ratio assumed
react_431,CCCCC/C=C/C[Si](C)(C)C,prod_535,CCCCC[C@H](O)[C@@H](O)C[Si](C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,24,77,66,4.882352941,0.939385472,Yes,,,,Trans,10.1016/S0040-4039(00)60454-9,rt
react_432,CCCCCCCC/C=C/CO,prod_536,CCCCCCCC[C@@H](O)[C@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,93,27.57142857,1.800220891,Yes,,,,Trans,10.1016/S0040-4039(00)77153-X,derivativized for stereochemical assignment
react_433,COCC/C=C/c1ccccc1,prod_537,COCC[C@@H](O)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,99,199,2.873002675,Yes,,,,Trans,10.1016/0040-4039(96)00057-3,
react_431,CCCCC/C=C/C[Si](C)(C)C,prod_538,CCCCC[C@@H](O)[C@H](O)C[Si](C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,24,71,72,6.142857143,1.07544633,Yes,,,,Trans,10.1016/S0040-4039(00)60454-9,rt
react_434,COc1ccccc1CC/C=C(\C)CCC=C(C)C,prod_539,COc1ccccc1CC/C=C(\C)CC[C@H](O)C(C)(C)O,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,0.5,Not Reported,91,21.22222222,1.658163248,No,,,,Tri,10.1021/acs.orglett.2c02843,multiple alkenes
react_435,CC(C)=CCc1ccc(OC(=O)OC(C)(C)C)cc1OCc1ccccc1,prod_540,CC(C)(C)OC(=O)Oc1ccc(C[C@H](O)C(C)(C)O)c(OCc2ccccc2)c1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,Not Reported,Not Reported,90,19,,No,,,,Tri,10.1039/b823340c,sol ratio assumed
react_435,CC(C)=CCc1ccc(OC(=O)OC(C)(C)C)cc1OCc1ccccc1,prod_541,CC(C)(C)OC(=O)Oc1ccc(C[C@@H](O)C(C)(C)O)c(OCc2ccccc2)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,95,39,1.988440635,No,,,,Tri,10.1039/b823340c,sol ratio assumed
react_436,COC(=O)c1c(C)cc(OCc2ccccc2)c(CC=C(C)C)c1OCOCC[Si](C)(C)C,prod_542,COC(=O)c1c(C)cc(OCc2ccccc2)c(C[C@H](O)C(C)(C)O)c1OCOCC[Si](C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,5,89,84,11.5,1.446938619,No,,,,Tri,10.1021/acs.jnatprod.1c01151,rt
react_436,COC(=O)c1c(C)cc(OCc2ccccc2)c(CC=C(C)C)c1OCOCC[Si](C)(C)C,prod_543,COC(=O)c1c(C)cc(OCc2ccccc2)c(C[C@@H](O)C(C)(C)O)c1OCOCC[Si](C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,5,98,85,12.33333333,1.488384729,No,,,,Tri,10.1021/acs.jnatprod.1c01151,rt
react_437,CCOC(=O)/C(C)=C/C=C/COCc1ccc(OC)cc1,prod_544,CCOC(=O)/C(C)=C/[C@@H](O)[C@H](O)COCc1ccc(OC)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,77,98,99,2.494054671,Yes,,,,Trans,10.1039/D2OB00094F,"sol ratio assumed, multiple alkenes"
react_438,CCOC(=O)/C=C/CCOCc1ccc(OC)cc1,prod_545,CCOC(=O)[C@H](O)[C@@H](O)CCOCc1ccc(OC)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,48,90,95,39,1.988440635,Yes,,,,Trans,10.1021/acs.joc.1c00172,
react_439,C=CCOc1ccc(OCCCCOC(C)=O)c(C(=O)OC)c1,prod_546,COC(=O)c1cc(OC[C@@H](O)CO)ccc1OCCCCOC(C)=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,99,82,10.11111111,1.25575223,No,,,,Mono,10.1039/D0MD00366B,"sol ratio assumed, mosher ester analysis ee"
react_440,CC#CC/C(C)=C/C,prod_547,CC#CC[C@@](C)(O)[C@@H](C)O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,25,72,88,97,65.66666667,2.47911,Yes,,,,Tri,10.1021/acs.orglett.1c02478,rt
react_441,C=C(C)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,prod_548,C[C@@](O)(CO)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,6,86,94,32.33333333,1.886692938,No,,,,Gem,10.1039/D0RA01662D,
react_441,C=C(C)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,prod_549,C[C@](O)(CO)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,6,89,94,32.33333333,1.886692938,No,,,,Gem,10.1039/D0RA01662D,
react_441,C=C(C)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,prod_548,C[C@@](O)(CO)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,20,6,84,82,10.11111111,1.347698211,No,,,,Gem,10.1039/D0RA01662D,
react_442,CCOC(=O)C1=CC=C(C)CC1,prod_550,CCOC(=O)C1=C[C@@H](O)[C@@](C)(O)CC1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,40,33.8,2.021148036,0.381922723,Yes,,,,Tri,10.1080/09168451.2019.1671789,multiple alkenes
react_442,CCOC(=O)C1=CC=C(C)CC1,prod_551,CCOC(=O)C1=C[C@H](O)[C@](C)(O)CC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,43,1.2,1.024291498,0.013026904,Yes,,,,Tri,10.1080/09168451.2019.1671789,multiple alkenes
react_443,CC1=CC=C(C(C)(C)O)CC1,prod_552,CC(C)(O)C1=C[C@@H](O)[C@@](C)(O)CC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,48,91,59.4,3.926108374,0.742307217,Yes,,,,Tri,10.1080/09168451.2019.1671789,multiple alkenes
react_443,CC1=CC=C(C(C)(C)O)CC1,prod_553,CC(C)(O)C1=C[C@H](O)[C@](C)(O)CC1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,48,76,54.5,3.395604396,0.66351618,Yes,,,,Tri,10.1080/09168451.2019.1671789,multiple alkenes
react_444,C=C(CCC)Cn1ccc(NC(=O)c2ccccc2)nc1=O,prod_554,CCC[C@@](O)(CO)Cn1ccc(NC(=O)c2ccccc2)nc1=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,90,96,49,2.11233067,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_445,C=C(CCCC)Cn1ccc(NC(=O)c2ccccc2)nc1=O,prod_555,CCCC[C@@](O)(CO)Cn1ccc(NC(=O)c2ccccc2)nc1=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,89,94,32.33333333,1.886692938,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_446,C=C(Cn1ccc(NC(=O)c2ccccc2)nc1=O)C(C)C,prod_556,CC(C)[C@@](O)(CO)Cn1ccc(NC(=O)c2ccccc2)nc1=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,82,92,24,1.724925629,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_447,C=C(Cn1ccc(NC(=O)c2ccccc2)nc1=O)C1CCCCC1,prod_557,O=C(Nc1ccn(C[C@](O)(CO)C2CCCCC2)c(=O)n1)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,93,94,32.33333333,1.886692938,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_448,C=C(Cn1ccc(NC(=O)c2ccccc2)nc1=O)[Si](C)(C)C,prod_558,C[Si](C)(C)[C@@](O)(CO)Cn1ccc(NC(=O)c2ccccc2)nc1=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,91,95,39,1.988440635,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_449,C=C(Cn1cc(C)c(NC(=O)c2ccccc2)nc1=O)c1ccccc1,prod_559,Cc1cn(C[C@](O)(CO)c2ccccc2)c(=O)nc1NC(=O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,84,98,99,2.494054671,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_450,C=C(Cn1cc(F)c(NC(=O)c2ccccc2)nc1=O)c1ccccc1,prod_560,O=C(Nc1nc(=O)n(C[C@](O)(CO)c2ccccc2)cc1F)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,87,99,199,2.873002675,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_451,C=C(Cn1cc(Cl)c(NC(=O)c2ccccc2)nc1=O)c1ccccc1,prod_561,O=C(Nc1nc(=O)n(C[C@](O)(CO)c2ccccc2)cc1Cl)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,81,97,65.66666667,2.271235608,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_452,C=C(Cn1cc(Br)c(NC(=O)c2ccccc2)nc1=O)c1ccccc1,prod_562,O=C(Nc1nc(=O)n(C[C@](O)(CO)c2ccccc2)cc1Br)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,72,98,99,2.494054671,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_453,C=C(Cn1cc(Br)c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nc1=O)c1ccccc1,prod_563,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1nc(=O)n(C[C@](O)(CO)c2ccccc2)cc1Br,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,94,99,199,2.873002675,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_454,C=C(Cn1cc(Br)c(NC(C)=O)nc1=O)c1ccccc1,prod_564,CC(=O)Nc1nc(=O)n(C[C@](O)(CO)c2ccccc2)cc1Br,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,87,99,199,2.873002675,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_455,C=C(Cn1cc(C)c(=O)n(C(=O)c2ccccc2)c1=O)c1ccccc1,prod_565,Cc1cn(C[C@](O)(CO)c2ccccc2)c(=O)n(C(=O)c2ccccc2)c1=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,79,98,99,2.494054671,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
react_456,C=C(Cn1cc(Cl)c(=O)n(C(=O)c2ccccc2)c1=O)c1ccccc1,prod_566,O=C(c1ccccc1)n1c(=O)c(Cl)cn(C[C@](O)(CO)c2ccccc2)c1=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,58,97,65.66666667,2.271235608,No,,,,Gem,10.1021/acs.joc.8b02442,overrepresented nucleoside
